   848,  3,   -10,    -2,   -44
   849,  3,    24,    22,    32
   850,  3,    20,    12,    28
   851,  3,    22,    10,     4
   852,  3,   -12,    10,   -32
   853,  3,   -28,     6,     4
   854,  3,   -12,    32,    22
   855,  3,   -26,    26,     4
   856,  3,    18,   -38,    16
   857,  3,   -18,     6,    36
   858,  3,   -18,    -4,    12
   859,  3,     4,    -4,    40
   860,  3,     2,   -40,    22
   861,  3,     8,    42,    22
   862,  3,    -6,   -28,   -22
   863,  3,    10,     0,   -14
   864,  3,     6,   -16,     0
   865,  3,    26,    36,   -22
   866,  3,    18,    10,    38
   867,  3,   -10,    26,    -4
   868,  3,     0,   -24,    -8
   869,  3,    -6,    20,    12
   870,  3,     4,     6,   -32
   871,  3,    42,   -16,   -20
   872,  3,    26,   -24,    10
   873,  3,   -38,   -26,     0
   874,  3,    -8,    34,   -10
   875,  3,   -10,   -10,   -20
   876,  3,    -8,    32,    18
   877,  3,    16,    -4,    -4
   878,  3,    18,    16,   -20
   879,  3,   -14,    -8,    24
   880,  3,    -2,    -8,   -46
   881,  3,    28,     4,   -22
   882,  3,     2,   -28,    -6
   883,  3,    -4,   -14,   -38
   884,  3,    10,   -34,   -34
   885,  3,    24,   -26,    -4
   886,  3,    20,   -18,    26
   887,  3,    -2,     0,   -20
   888,  3,    32,   -26,    20
   889,  3,    -8,   -24,    42
   890,  3,    -4,    18,   -30
   891,  3,     8,     4,   -10
   892,  3,    -6,    16,    -8
   893,  3,    26,     0,   -12
   894,  3,    18,   -14,   -36
   895,  3,   -32,   -34,   -14
   896,  3,    38,    28,   -16
   897,  3,    30,    -4,   -12
   898,  3,    24,   -20,    34
   899,  3,    16,     8,    36
   900,  3,    36,    18,     2
   901,  3,    24,    24,   -10
   902,  3,     0,    16,    28
   903,  3,    10,     2,   -26
   904,  3,    -6,    -8,    18
   905,  3,    38,     2,    18
   906,  3,    20,    -8,    -6
   907,  3,   -42,     2,    24
   908,  3,    24,   -32,    22
   909,  3,    -8,     6,    36
   910,  3,    40,    -4,     0
   911,  3,   -20,   -42,   -14
   912,  3,   -26,     0,    34
   913,  3,   -14,    24,    -8
   914,  3,   -30,     4,    -2
   915,  3,   -42,    18,     4
   916,  3,     0,     8,   -48
   917,  3,    -2,   -14,     0
   918,  3,    14,    18,   -20
   919,  3,    48,    -6,     4
   920,  3,    16,    16,   -12
   921,  3,    36,    10,   -10
   922,  3,   -16,    24,   -22
   923,  3,    -6,    16,   -32
   924,  3,    12,    38,   -28
   925,  3,   -18,   -26,   -12
   926,  3,    14,   -14,   -42
   927,  3,    -8,   -18,    12
   928,  3,    12,   -22,     0
   929,  3,   -10,    16,     2
   930,  3,   -40,     0,    26
   931,  3,    28,   -28,   -30
   932,  3,   -20,   -18,    30
   933,  3,    18,    10,    -6
   934,  3,    24,    40,     6
   935,  3,    16,     4,   -20
   936,  3,    -8,   -32,   -20
   937,  3,     0,    42,    10
   938,  3,   -32,   -14,    26
   939,  3,    12,     6,   -36
   940,  3,    16,    16,   -18
   941,  3,    -6,     0,     6
   942,  3,    -6,    -6,    20
   943,  3,   -40,   -18,     8
   944,  3,    16,    44,    -2
   945,  3,    38,    -4,   -12
   946,  3,    30,     4,   -18
   947,  3,   -10,   -34,   -34
   948,  3,   -28,    18,    16
   949,  3,    -4,     4,    32
   950,  3,   -10,    34,    12
   951,  3,   -46,   -16,     0
   952,  3,   -42,     4,   -24
   953,  3,    -4,    -2,    24
   954,  3,     6,   -26,     4
   955,  3,    10,    10,    44
   956,  3,   -42,    10,     6
   957,  3,    10,    12,    26
   958,  3,   -38,   -28,   -10
   959,  3,   -32,    30,    20
   960,  3,     2,   -24,   -40
   961,  3,    26,   -18,    34
   962,  3,    30,   -22,   -28
   963,  3,   -32,   -28,    16
   964,  3,     0,   -34,   -18
   965,  3,    -6,   -28,    16
   966,  3,   -10,    -6,    -2
   967,  3,   -18,     8,    14
   968,  3,   -20,     2,    12
   969,  3,   -28,    22,     6
   970,  3,   -30,    10,    -2
   971,  3,     2,    -4,     6
   972,  3,     2,    32,    22
   973,  3,    10,    38,   -26
   974,  3,    -2,     6,    -2
   975,  3,   -42,    -8,    -8
   976,  3,    16,    22,    -2
   977,  3,   -22,   -22,     4
   978,  3,    -2,   -12,   -40
   979,  3,     8,    34,   -24
   980,  3,     8,    18,   -30
   981,  3,    -2,    14,    -6
   982,  3,   -10,    14,   -36
   983,  3,   -32,   -20,   -10
   984,  3,    20,   -14,     0
   985,  3,   -32,    -6,    24
   986,  3,   -24,    28,   -26
   987,  3,    32,     6,   -16
   988,  3,    10,   -26,    -4
   989,  3,    14,    28,   -28
   990,  3,   -20,    14,    30
   991,  3,     2,    36,   -28
   992,  3,    -6,   -36,     4
   993,  3,   -30,    36,    -8
   994,  3,   -42,    10,    12
   995,  3,    10,    -6,   -36
   996,  3,    20,     4,   -44
   997,  3,    22,   -42,     4
   998,  3,   -44,   -14,    16
   999,  3,    24,   -36,    -8
  1000,  3,    28,    10,    30
